"time","rate_c_sugar"
148080,-0.000343165
148090,-0.000343152
148100,-0.000343139
148110,-0.000343126
148120,-0.000343112
148130,-0.000343099
148140,-0.000343086
148150,-0.000343072
148160,-0.000343059
148170,-0.000343046
148180,-0.000343032
148190,-0.000343019
148200,-0.000343006
148210,-0.000342992
148220,-0.000342979
148230,-0.000342966
148240,-0.000342952
148250,-0.000342939
148260,-0.000342926
148270,-0.000342912
148280,-0.000342899
148290,-0.000342886
148300,-0.000342872
148310,-0.000342859
148320,-0.000342846
148330,-0.000342833
148340,-0.000342819
148350,-0.000342806
148360,-0.000342793
148370,-0.000342779
148380,-0.000342766
148390,-0.000342753
148400,-0.000342739
148410,-0.000342726
148420,-0.000342713
148430,-0.0003427
148440,-0.000342686
148450,-0.000342673
148460,-0.00034266
148470,-0.000342646
148480,-0.000342633
148490,-0.00034262
148500,-0.000342606
148510,-0.000342593
148520,-0.00034258
148530,-0.000342567
148540,-0.000342553
148550,-0.00034254
148560,-0.000342527
148570,-0.000342513
148580,-0.0003425
148590,-0.000342487
148600,-0.000342473
148610,-0.00034246
148620,-0.000342447
148630,-0.000342434
148640,-0.00034242
148650,-0.000342407
148660,-0.000342394
148670,-0.00034238
148680,-0.000342367
148690,-0.000342354
148700,-0.000342341
148710,-0.000342327
148720,-0.000342314
148730,-0.000342301
148740,-0.000342288
148750,-0.000342274
148760,-0.000342261
148770,-0.000342248
148780,-0.000342234
148790,-0.000342221
148800,-0.000342208
148810,-0.000342195
148820,-0.000342181
148830,-0.000342168
148840,-0.000342155
148850,-0.000342141
148860,-0.000342128
148870,-0.000342115
148880,-0.000342102
148890,-0.000342088
148900,-0.000342075
148910,-0.000342062
148920,-0.000342049
148930,-0.000342035
148940,-0.000342022
148950,-0.000342009
148960,-0.000341996
148970,-0.000341982
148980,-0.000341969
148990,-0.000341956
149000,-0.000341943
149010,-0.000341929
149020,-0.000341916
149030,-0.000341903
149040,-0.000341889
149050,-0.000341876
149060,-0.000341863
149070,-0.00034185
149080,-0.000341836
149090,-0.000341823
149100,-0.00034181
149110,-0.000341797
149120,-0.000341783
149130,-0.00034177
149140,-0.000341757
149150,-0.000341744
149160,-0.00034173
149170,-0.000341717
149180,-0.000341704
149190,-0.000341691
149200,-0.000341677
149210,-0.000341664
149220,-0.000341651
149230,-0.000341638
149240,-0.000341624
149250,-0.000341611
149260,-0.000341598
149270,-0.000341585
149280,-0.000341571
149290,-0.000341558
149300,-0.000341545
149310,-0.000341532
149320,-0.000341519
149330,-0.000341505
149340,-0.000341492
149350,-0.000341479
149360,-0.000341466
149370,-0.000341452
149380,-0.000341439
149390,-0.000341426
149400,-0.000341413
149410,-0.000341399
149420,-0.000341386
149430,-0.000341373
149440,-0.00034136
149450,-0.000341347
149460,-0.000341333
149470,-0.00034132
149480,-0.000341307
149490,-0.000341294
149500,-0.00034128
149510,-0.000341267
149520,-0.000341254
149530,-0.000341241
149540,-0.000341227
149550,-0.000341214
149560,-0.000341201
149570,-0.000341188
149580,-0.000341175
149590,-0.000341161
149600,-0.000341148
149610,-0.000341135
149620,-0.000341122
149630,-0.000341109
149640,-0.000341095
149650,-0.000341082
149660,-0.000341069
149670,-0.000341056
149680,-0.000341042
149690,-0.000341029
149700,-0.000341016
149710,-0.000341003
149720,-0.00034099
149730,-0.000340976
149740,-0.000340963
149750,-0.00034095
149760,-0.000340937
149770,-0.000340924
149780,-0.00034091
149790,-0.000340897
149800,-0.000340884
149810,-0.000340871
149820,-0.000340858
149830,-0.000340844
149840,-0.000340831
149850,-0.000340818
149860,-0.000340805
149870,-0.000340792
149880,-0.000340778
149890,-0.000340765
149900,-0.000340752
149910,-0.000340739
149920,-0.000340726
149930,-0.000340712
149940,-0.000340699
149950,-0.000340686
149960,-0.000340673
149970,-0.00034066
149980,-0.000340646
149990,-0.000340633
150000,-0.00034062
150010,-0.000340607
150020,-0.000340594
150030,-0.00034058
150040,-0.000340567
150050,-0.000340554
150060,-0.000340541
150070,-0.000340528
150080,-0.000340515
150090,-0.000340501
150100,-0.000340488
150110,-0.000340475
150120,-0.000340462
150130,-0.000340449
150140,-0.000340435
150150,-0.000340422
150160,-0.000340409
150170,-0.000340396
150180,-0.000340383
150190,-0.00034037
150200,-0.000340356
150210,-0.000340343
150220,-0.00034033
150230,-0.000340317
150240,-0.000340304
150250,-0.000340291
150260,-0.000340277
150270,-0.000340264
150280,-0.000340251
150290,-0.000340238
150300,-0.000340225
150310,-0.000340212
150320,-0.000340198
150330,-0.000340185
150340,-0.000340172
150350,-0.000340159
150360,-0.000340146
150370,-0.000340133
150380,-0.000340119
150390,-0.000340106
150400,-0.000340093
150410,-0.00034008
150420,-0.000340067
150430,-0.000340054
150440,-0.00034004
150450,-0.000340027
150460,-0.000340014
150470,-0.000340001
150480,-0.000339988
150490,-0.000339975
150500,-0.000339961
150510,-0.000339948
150520,-0.000339935
150530,-0.000339922
150540,-0.000339909
150550,-0.000339896
150560,-0.000339883
150570,-0.000339869
150580,-0.000339856
150590,-0.000339843
150600,-0.00033983
150610,-0.000339817
150620,-0.000339804
150630,-0.000339791
150640,-0.000339777
150650,-0.000339764
150660,-0.000339751
150670,-0.000339738
150680,-0.000339725
150690,-0.000339712
150700,-0.000339699
150710,-0.000339685
150720,-0.000339672
150730,-0.000339659
150740,-0.000339646
150750,-0.000339633
150760,-0.00033962
150770,-0.000339607
150780,-0.000339593
150790,-0.00033958
150800,-0.000339567
150810,-0.000339554
150820,-0.000339541
150830,-0.000339528
150840,-0.000339515
150850,-0.000339501
150860,-0.000339488
150870,-0.000339475
150880,-0.000339462
150890,-0.000339449
150900,-0.000339436
150910,-0.000339423
150920,-0.00033941
150930,-0.000339396
150940,-0.000339383
150950,-0.00033937
150960,-0.000339357
150970,-0.000339344
150980,-0.000339331
150990,-0.000339318
151000,-0.000339305
151010,-0.000339292
151020,-0.000339278
151030,-0.000339265
151040,-0.000339252
151050,-0.000339239
151060,-0.000339226
151070,-0.000339213
151080,-0.0003392
151090,-0.000339187
151100,-0.000339173
151110,-0.00033916
151120,-0.000339147
151130,-0.000339134
151140,-0.000339121
151150,-0.000339108
151160,-0.000339095
151170,-0.000339082
151180,-0.000339069
151190,-0.000339056
151200,-0.000339042
151210,-0.000339029
151220,-0.000339016
151230,-0.000339003
151240,-0.00033899
151250,-0.000338977
151260,-0.000338964
151270,-0.000338951
151280,-0.000338938
151290,-0.000338924
151300,-0.000338911
151310,-0.000338898
151320,-0.000338885
151330,-0.000338872
151340,-0.000338859
151350,-0.000338846
151360,-0.000338833
151370,-0.00033882
151380,-0.000338807
151390,-0.000338794
151400,-0.00033878
151410,-0.000338767
151420,-0.000338754
151430,-0.000338741
151440,-0.000338728
151450,-0.000338715
151460,-0.000338702
151470,-0.000338689
151480,-0.000338676
151490,-0.000338663
151500,-0.00033865
151510,-0.000338636
151520,-0.000338623
151530,-0.00033861
151540,-0.000338597
151550,-0.000338584
151560,-0.000338571
151570,-0.000338558
151580,-0.000338545
151590,-0.000338532
151600,-0.000338519
151610,-0.000338506
151620,-0.000338493
151630,-0.00033848
151640,-0.000338466
151650,-0.000338453
151660,-0.00033844
151670,-0.000338427
151680,-0.000338414
151690,-0.000338401
151700,-0.000338388
151710,-0.000338375
151720,-0.000338362
151730,-0.000338349
151740,-0.000338336
151750,-0.000338323
151760,-0.00033831
151770,-0.000338297
151780,-0.000338284
151790,-0.00033827
151800,-0.000338257
151810,-0.000338244
151820,-0.000338231
151830,-0.000338218
151840,-0.000338205
151850,-0.000338192
151860,-0.000338179
151870,-0.000338166
151880,-0.000338153
151890,-0.00033814
151900,-0.000338127
151910,-0.000338114
151920,-0.000338101
151930,-0.000338088
151940,-0.000338075
151950,-0.000338062
151960,-0.000338048
151970,-0.000338035
151980,-0.000338022
151990,-0.000338009
152000,-0.000337996
152010,-0.000337983
152020,-0.00033797
152030,-0.000337957
152040,-0.000337944
152050,-0.000337931
152060,-0.000337918
152070,-0.000337905
152080,-0.000337892
152090,-0.000337879
152100,-0.000337866
152110,-0.000337853
152120,-0.00033784
152130,-0.000337827
152140,-0.000337814
152150,-0.000337801
152160,-0.000337788
152170,-0.000337775
152180,-0.000337762
152190,-0.000337748
152200,-0.000337735
152210,-0.000337722
152220,-0.000337709
152230,-0.000337696
152240,-0.000337683
152250,-0.00033767
152260,-0.000337657
152270,-0.000337644
152280,-0.000337631
152290,-0.000337618
152300,-0.000337605
152310,-0.000337592
152320,-0.000337579
152330,-0.000337566
152340,-0.000337553
152350,-0.00033754
152360,-0.000337527
152370,-0.000337514
152380,-0.000337501
152390,-0.000337488
152400,-0.000337475
152410,-0.000337462
152420,-0.000337449
152430,-0.000337436
152440,-0.000337423
152450,-0.00033741
152460,-0.000337397
152470,-0.000337384
152480,-0.000337371
152490,-0.000337358
152500,-0.000337345
152510,-0.000337332
152520,-0.000337319
152530,-0.000337306
152540,-0.000337293
152550,-0.00033728
152560,-0.000337267
152570,-0.000337254
152580,-0.000337241
152590,-0.000337228
152600,-0.000337215
152610,-0.000337202
152620,-0.000337189
152630,-0.000337176
152640,-0.000337163
152650,-0.00033715
152660,-0.000337137
152670,-0.000337124
152680,-0.000337111
152690,-0.000337098
152700,-0.000337085
152710,-0.000337072
152720,-0.000337059
152730,-0.000337046
152740,-0.000337033
152750,-0.00033702
152760,-0.000337007
152770,-0.000336994
152780,-0.000336981
152790,-0.000336968
152800,-0.000336955
152810,-0.000336942
152820,-0.000336929
152830,-0.000336916
152840,-0.000336903
152850,-0.00033689
152860,-0.000336877
152870,-0.000336864
152880,-0.000336851
152890,-0.000336838
152900,-0.000336825
152910,-0.000336812
152920,-0.000336799
152930,-0.000336786
152940,-0.000336773
152950,-0.00033676
152960,-0.000336747
152970,-0.000336734
152980,-0.000336721
152990,-0.000336708
153000,-0.000336695
153010,-0.000336682
153020,-0.000336669
153030,-0.000336656
153040,-0.000336643
153050,-0.00033663
153060,-0.000336617
153070,-0.000336604
153080,-0.000336591
153090,-0.000336578
153100,-0.000336565
153110,-0.000336552
153120,-0.000336539
153130,-0.000336526
153140,-0.000336513
153150,-0.0003365
153160,-0.000336487
153170,-0.000336474
153180,-0.000336461
153190,-0.000336448
153200,-0.000336435
153210,-0.000336422
153220,-0.00033641
153230,-0.000336397
153240,-0.000336384
153250,-0.000336371
153260,-0.000336358
153270,-0.000336345
153280,-0.000336332
153290,-0.000336319
153300,-0.000336306
153310,-0.000336293
153320,-0.00033628
153330,-0.000336267
153340,-0.000336254
153350,-0.000336241
153360,-0.000336228
153370,-0.000336215
153380,-0.000336202
153390,-0.000336189
153400,-0.000336176
153410,-0.000336163
153420,-0.00033615
153430,-0.000336137
153440,-0.000336124
153450,-0.000336112
153460,-0.000336099
153470,-0.000336086
153480,-0.000336073
153490,-0.00033606
153500,-0.000336047
153510,-0.000336034
153520,-0.000336021
153530,-0.000336008
153540,-0.000335995
153550,-0.000335982
153560,-0.000335969
153570,-0.000335956
153580,-0.000335943
153590,-0.00033593
153600,-0.000335917
153610,-0.000335904
153620,-0.000335892
153630,-0.000335879
153640,-0.000335866
153650,-0.000335853
153660,-0.00033584
153670,-0.000335827
153680,-0.000335814
153690,-0.000335801
153700,-0.000335788
153710,-0.000335775
153720,-0.000335762
153730,-0.000335749
153740,-0.000335736
153750,-0.000335723
153760,-0.00033571
153770,-0.000335698
153780,-0.000335685
153790,-0.000335672
153800,-0.000335659
153810,-0.000335646
153820,-0.000335633
153830,-0.00033562
153840,-0.000335607
153850,-0.000335594
153860,-0.000335581
153870,-0.000335568
153880,-0.000335555
153890,-0.000335542
153900,-0.00033553
153910,-0.000335517
153920,-0.000335504
153930,-0.000335491
153940,-0.000335478
153950,-0.000335465
153960,-0.000335452
153970,-0.000335439
153980,-0.000335426
153990,-0.000335413
154000,-0.0003354
154010,-0.000335388
154020,-0.000335375
154030,-0.000335362
154040,-0.000335349
154050,-0.000335336
154060,-0.000335323
154070,-0.00033531
154080,-0.000335297
154090,-0.000335284
154100,-0.000335271
154110,-0.000335258
154120,-0.000335246
154130,-0.000335233
154140,-0.00033522
154150,-0.000335207
154160,-0.000335194
154170,-0.000335181
154180,-0.000335168
154190,-0.000335155
154200,-0.000335142
154210,-0.000335129
154220,-0.000335117
154230,-0.000335104
154240,-0.000335091
154250,-0.000335078
154260,-0.000335065
154270,-0.000335052
154280,-0.000335039
154290,-0.000335026
154300,-0.000335013
154310,-0.000335001
154320,-0.000334988
154330,-0.000334975
154340,-0.000334962
154350,-0.000334949
154360,-0.000334936
154370,-0.000334923
154380,-0.00033491
154390,-0.000334897
154400,-0.000334885
154410,-0.000334872
154420,-0.000334859
154430,-0.000334846
154440,-0.000334833
154450,-0.00033482
154460,-0.000334807
154470,-0.000334794
154480,-0.000334782
154490,-0.000334769
154500,-0.000334756
154510,-0.000334743
154520,-0.00033473
154530,-0.000334717
154540,-0.000334704
154550,-0.000334691
154560,-0.000334679
154570,-0.000334666
154580,-0.000334653
154590,-0.00033464
154600,-0.000334627
154610,-0.000334614
154620,-0.000334601
154630,-0.000334588
154640,-0.000334576
154650,-0.000334563
154660,-0.00033455
154670,-0.000334537
154680,-0.000334524
154690,-0.000334511
154700,-0.000334498
154710,-0.000334486
154720,-0.000334473
154730,-0.00033446
154740,-0.000334447
154750,-0.000334434
154760,-0.000334421
154770,-0.000334408
154780,-0.000334396
154790,-0.000334383
154800,-0.00033437
154810,-0.000334357
154820,-0.000334344
154830,-0.000334331
154840,-0.000334318
154850,-0.000334306
154860,-0.000334293
154870,-0.00033428
154880,-0.000334267
154890,-0.000334254
154900,-0.000334241
154910,-0.000334228
154920,-0.000334216
154930,-0.000334203
154940,-0.00033419
154950,-0.000334177
154960,-0.000334164
154970,-0.000334151
154980,-0.000334139
154990,-0.000334126
155000,-0.000334113
155010,-0.0003341
155020,-0.000334087
155030,-0.000334074
155040,-0.000334061
155050,-0.000334049
155060,-0.000334036
155070,-0.000334023
155080,-0.00033401
155090,-0.000333997
155100,-0.000333984
155110,-0.000333972
155120,-0.000333959
155130,-0.000333946
155140,-0.000333933
155150,-0.00033392
155160,-0.000333907
155170,-0.000333895
155180,-0.000333882
155190,-0.000333869
155200,-0.000333856
155210,-0.000333843
155220,-0.000333831
155230,-0.000333818
155240,-0.000333805
155250,-0.000333792
155260,-0.000333779
155270,-0.000333766
155280,-0.000333754
155290,-0.000333741
155300,-0.000333728
155310,-0.000333715
155320,-0.000333702
155330,-0.000333689
155340,-0.000333677
155350,-0.000333664
155360,-0.000333651
155370,-0.000333638
155380,-0.000333625
155390,-0.000333613
155400,-0.0003336
155410,-0.000333587
155420,-0.000333574
155430,-0.000333561
155440,-0.000333548
155450,-0.000333536
155460,-0.000333523
155470,-0.00033351
155480,-0.000333497
155490,-0.000333484
155500,-0.000333472
155510,-0.000333459
155520,-0.000333446
155530,-0.000333433
155540,-0.00033342
155550,-0.000333408
155560,-0.000333395
155570,-0.000333382
155580,-0.000333369
155590,-0.000333356
155600,-0.000333344
155610,-0.000333331
155620,-0.000333318
155630,-0.000333305
155640,-0.000333292
155650,-0.00033328
155660,-0.000333267
155670,-0.000333254
155680,-0.000333241
155690,-0.000333228
155700,-0.000333216
155710,-0.000333203
155720,-0.00033319
155730,-0.000333177
155740,-0.000333164
155750,-0.000333152
155760,-0.000333139
155770,-0.000333126
155780,-0.000333113
155790,-0.000333101
155800,-0.000333088
155810,-0.000333075
155820,-0.000333062
155830,-0.000333049
155840,-0.000333037
155850,-0.000333024
155860,-0.000333011
155870,-0.000332998
155880,-0.000332985
155890,-0.000332973
155900,-0.00033296
155910,-0.000332947
155920,-0.000332934
155930,-0.000332922
155940,-0.000332909
155950,-0.000332896
155960,-0.000332883
155970,-0.00033287
155980,-0.000332858
155990,-0.000332845
156000,-0.000332832
156010,-0.000332819
156020,-0.000332807
156030,-0.000332794
156040,-0.000332781
156050,-0.000332768
156060,-0.000332755
156070,-0.000332743
156080,-0.00033273
156090,-0.000332717
156100,-0.000332704
156110,-0.000332692
156120,-0.000332679
156130,-0.000332666
156140,-0.000332653
156150,-0.000332641
156160,-0.000332628
156170,-0.000332615
156180,-0.000332602
156190,-0.00033259
156200,-0.000332577
156210,-0.000332564
156220,-0.000332551
156230,-0.000332539
156240,-0.000332526
156250,-0.000332513
156260,-0.0003325
156270,-0.000332487
156280,-0.000332475
156290,-0.000332462
156300,-0.000332449
156310,-0.000332436
156320,-0.000332424
156330,-0.000332411
156340,-0.000332398
156350,-0.000332385
156360,-0.000332373
156370,-0.00033236
156380,-0.000332347
156390,-0.000332334
156400,-0.000332322
156410,-0.000332309
156420,-0.000332296
156430,-0.000332283
156440,-0.000332271
156450,-0.000332258
156460,-0.000332245
156470,-0.000332233
156480,-0.00033222
156490,-0.000332207
156500,-0.000332194
156510,-0.000332182
156520,-0.000332169
156530,-0.000332156
156540,-0.000332143
156550,-0.000332131
156560,-0.000332118
156570,-0.000332105
156580,-0.000332092
156590,-0.00033208
156600,-0.000332067
156610,-0.000332054
156620,-0.000332041
156630,-0.000332029
156640,-0.000332016
156650,-0.000332003
156660,-0.000331991
156670,-0.000331978
156680,-0.000331965
156690,-0.000331952
156700,-0.00033194
156710,-0.000331927
156720,-0.000331914
